Identifier,project_url,general_description,objectives,beneficiaries,status,notes
P-KE-AAD-001,https://mapafrica.afdb.org/project/P-KE-AAD-001,,,,not_found,failed to fetch page
P-NG-AA0-002,https://mapafrica.afdb.org/project/P-NG-AA0-002,,,,not_found,failed to fetch page
P-MW-AA0-005,https://mapafrica.afdb.org/project/P-MW-AA0-005,,,,not_found,failed to fetch page
P-ST-AAE-001,https://mapafrica.afdb.org/project/P-ST-AAE-001,,,,not_found,failed to fetch page
P-GQ-AB0-001,https://mapafrica.afdb.org/project/P-GQ-AB0-001,,,,not_found,failed to fetch page
P-KE-AA0-001,https://mapafrica.afdb.org/project/P-KE-AA0-001,,,,not_found,failed to fetch page
P-NG-AA0-001,https://mapafrica.afdb.org/project/P-NG-AA0-001,,,,not_found,failed to fetch page
P-CV-AA0-002,https://mapafrica.afdb.org/project/P-CV-AA0-002,,,,not_found,failed to fetch page
P-ET-AAC-001,https://mapafrica.afdb.org/project/P-ET-AAC-001,,,,not_found,failed to fetch page
P-ET-AA0-001,https://mapafrica.afdb.org/project/P-ET-AA0-001,,,,not_found,failed to fetch page
P-GN-AA0-001,https://mapafrica.afdb.org/project/P-GN-AA0-001,,,,not_found,failed to fetch page
P-Z1-AA0-028,https://mapafrica.afdb.org/project/P-Z1-AA0-028,,,,not_found,failed to fetch page
P-MW-AA0-003,https://mapafrica.afdb.org/project/P-MW-AA0-003,,,,not_found,failed to fetch page
P-NG-AA0-003,https://mapafrica.afdb.org/project/P-NG-AA0-003,,,,not_found,failed to fetch page
P-MW-AA0-004,https://mapafrica.afdb.org/project/P-MW-AA0-004,,,,not_found,failed to fetch page
P-RW-AAZ-001,https://mapafrica.afdb.org/project/P-RW-AAZ-001,,,,not_found,failed to fetch page
P-ET-AAE-005,https://mapafrica.afdb.org/project/P-ET-AAE-005,,,,not_found,failed to fetch page
P-BI-AAG-001,https://mapafrica.afdb.org/project/P-BI-AAG-001,,,,not_found,failed to fetch page
P-SD-AAA-001,https://mapafrica.afdb.org/project/P-SD-AAA-001,,,,not_found,failed to fetch page
P-LS-AA0-011,https://mapafrica.afdb.org/project/P-LS-AA0-011,,,,not_found,failed to fetch page
P-GW-AAF-002,https://mapafrica.afdb.org/project/P-GW-AAF-002,,,,not_found,failed to fetch page
P-DJ-AA0-001,https://mapafrica.afdb.org/project/P-DJ-AA0-001,,,,not_found,failed to fetch page
P-NE-AA0-011,https://mapafrica.afdb.org/project/P-NE-AA0-011,,,,not_found,failed to fetch page
P-RW-AB0-004,https://mapafrica.afdb.org/project/P-RW-AB0-004,,,,not_found,failed to fetch page
P-GH-AAC-001,https://mapafrica.afdb.org/project/P-GH-AAC-001,,,,not_found,failed to fetch page
P-Z1-AA0-004,https://mapafrica.afdb.org/project/P-Z1-AA0-004,,,,not_found,failed to fetch page
P-GN-AAG-001,https://mapafrica.afdb.org/project/P-GN-AAG-001,,,,not_found,failed to fetch page
P-CI-AA0-001,https://mapafrica.afdb.org/project/P-CI-AA0-001,,,,not_found,failed to fetch page
P-BF-AA0-008,https://mapafrica.afdb.org/project/P-BF-AA0-008,,,,not_found,failed to fetch page
P-MW-AA0-001,https://mapafrica.afdb.org/project/P-MW-AA0-001,,,,not_found,failed to fetch page
P-Z1-AA0-029,https://mapafrica.afdb.org/project/P-Z1-AA0-029,,,,not_found,failed to fetch page
P-MZ-AA0-008,https://mapafrica.afdb.org/project/P-MZ-AA0-008,,,,not_found,failed to fetch page
P-TZ-AA0-001,https://mapafrica.afdb.org/project/P-TZ-AA0-001,,,,not_found,failed to fetch page
P-BI-AA0-001,https://mapafrica.afdb.org/project/P-BI-AA0-001,,,,not_found,failed to fetch page
P-TD-A00-002,https://mapafrica.afdb.org/project/P-TD-A00-002,,,,not_found,failed to fetch page
P-MA-AAG-001,https://mapafrica.afdb.org/project/P-MA-AAG-001,,,,not_found,failed to fetch page
P-MA-AAE-001,https://mapafrica.afdb.org/project/P-MA-AAE-001,,,,not_found,failed to fetch page
P-GQ-AAE-001,https://mapafrica.afdb.org/project/P-GQ-AAE-001,,,,not_found,failed to fetch page
P-SZ-AA0-003,https://mapafrica.afdb.org/project/P-SZ-AA0-003,,,,not_found,failed to fetch page
P-Z1-AA0-017,https://mapafrica.afdb.org/project/P-Z1-AA0-017,,,,not_found,failed to fetch page
P-CM-A00-002,https://mapafrica.afdb.org/project/P-CM-A00-002,,,,not_found,failed to fetch page
P-LS-AA0-010,https://mapafrica.afdb.org/project/P-LS-AA0-010,,,,not_found,failed to fetch page
P-RW-AAG-001,https://mapafrica.afdb.org/project/P-RW-AAG-001,,,,not_found,failed to fetch page
P-ET-AA0-006,https://mapafrica.afdb.org/project/P-ET-AA0-006,,,,not_found,failed to fetch page
P-UG-AA0-004,https://mapafrica.afdb.org/project/P-UG-AA0-004,,,,not_found,failed to fetch page
P-ZW-AA0-003,https://mapafrica.afdb.org/project/P-ZW-AA0-003,,,,not_found,failed to fetch page
P-AO-AB0-001,https://mapafrica.afdb.org/project/P-AO-AB0-001,,,,not_found,failed to fetch page
P-UG-AA0-003,https://mapafrica.afdb.org/project/P-UG-AA0-003,,,,not_found,failed to fetch page
P-NG-AA0-006,https://mapafrica.afdb.org/project/P-NG-AA0-006,,,,not_found,failed to fetch page
P-CV-AAF-002,https://mapafrica.afdb.org/project/P-CV-AAF-002,,,,not_found,failed to fetch page
P-GA-AAE-003,https://mapafrica.afdb.org/project/P-GA-AAE-003,,,,not_found,failed to fetch page
P-MA-AZ0-005,https://mapafrica.afdb.org/project/P-MA-AZ0-005,,,,not_found,failed to fetch page
P-ZR-AA0-006,https://mapafrica.afdb.org/project/P-ZR-AA0-006,,,,not_found,failed to fetch page
P-MG-AA0-021,https://mapafrica.afdb.org/project/P-MG-AA0-021,,,,not_found,failed to fetch page
P-ET-AAE-001,https://mapafrica.afdb.org/project/P-ET-AAE-001,,,,not_found,failed to fetch page
P-MG-AA0-009,https://mapafrica.afdb.org/project/P-MG-AA0-009,,,,not_found,failed to fetch page
P-BF-AB0-004,https://mapafrica.afdb.org/project/P-BF-AB0-004,,,,not_found,failed to fetch page
P-Z1-AAE-003,https://mapafrica.afdb.org/project/P-Z1-AAE-003,,,,not_found,failed to fetch page
P-ML-AA0-004,https://mapafrica.afdb.org/project/P-ML-AA0-004,,,,not_found,failed to fetch page
P-CI-AA0-002,https://mapafrica.afdb.org/project/P-CI-AA0-002,,,,not_found,failed to fetch page
P-MG-AA0-008,https://mapafrica.afdb.org/project/P-MG-AA0-008,,,,not_found,failed to fetch page
P-DZ-AAC-001,https://mapafrica.afdb.org/project/P-DZ-AAC-001,,,,not_found,failed to fetch page
P-NE-AAF-001,https://mapafrica.afdb.org/project/P-NE-AAF-001,,,,not_found,failed to fetch page
P-SO-AAE-001,https://mapafrica.afdb.org/project/P-SO-AAE-001,,,,not_found,failed to fetch page
P-TD-AA0-004,https://mapafrica.afdb.org/project/P-TD-AA0-004,,,,not_found,failed to fetch page
P-SN-AAF-001,https://mapafrica.afdb.org/project/P-SN-AAF-001,,,,not_found,failed to fetch page
P-ET-AAG-001,https://mapafrica.afdb.org/project/P-ET-AAG-001,,,,not_found,failed to fetch page
P-BI-AA0-005,https://mapafrica.afdb.org/project/P-BI-AA0-005,,,,not_found,failed to fetch page
P-CG-AA0-007,https://mapafrica.afdb.org/project/P-CG-AA0-007,,,,not_found,failed to fetch page
P-SD-AAZ-001,https://mapafrica.afdb.org/project/P-SD-AAZ-001,,,,not_found,failed to fetch page
P-MZ-AAG-002,https://mapafrica.afdb.org/project/P-MZ-AAG-002,,,,not_found,failed to fetch page
P-TZ-AA0-003,https://mapafrica.afdb.org/project/P-TZ-AA0-003,,,,not_found,failed to fetch page
P-TZ-AA0-004,https://mapafrica.afdb.org/project/P-TZ-AA0-004,,,,not_found,failed to fetch page
P-MR-AAF-001,https://mapafrica.afdb.org/project/P-MR-AAF-001,,,,not_found,failed to fetch page
P-MG-AA0-007,https://mapafrica.afdb.org/project/P-MG-AA0-007,,,,not_found,failed to fetch page
P-TD-AAE-001,https://mapafrica.afdb.org/project/P-TD-AAE-001,,,,not_found,failed to fetch page
P-BJ-AB0-001,https://mapafrica.afdb.org/project/P-BJ-AB0-001,,,,not_found,failed to fetch page
P-GH-AA0-009,https://mapafrica.afdb.org/project/P-GH-AA0-009,,,,not_found,failed to fetch page
P-GM-AA0-001,https://mapafrica.afdb.org/project/P-GM-AA0-001,,,,not_found,failed to fetch page
P-BW-AA0-004,https://mapafrica.afdb.org/project/P-BW-AA0-004,,,,not_found,failed to fetch page
P-MW-AAE-001,https://mapafrica.afdb.org/project/P-MW-AAE-001,,,,not_found,failed to fetch page
P-ML-A00-001,https://mapafrica.afdb.org/project/P-ML-A00-001,,,,not_found,failed to fetch page
P-UG-AAG-002,https://mapafrica.afdb.org/project/P-UG-AAG-002,,,,not_found,failed to fetch page
P-CI-AAD-001,https://mapafrica.afdb.org/project/P-CI-AAD-001,,,,not_found,failed to fetch page
P-MA-AZ0-004,https://mapafrica.afdb.org/project/P-MA-AZ0-004,,,,not_found,failed to fetch page
P-DZ-AAE-001,https://mapafrica.afdb.org/project/P-DZ-AAE-001,,,,not_found,failed to fetch page
P-Z1-AB0-001,https://mapafrica.afdb.org/project/P-Z1-AB0-001,,,,not_found,failed to fetch page
P-MW-AA0-007,https://mapafrica.afdb.org/project/P-MW-AA0-007,,,,not_found,failed to fetch page
P-ML-AAF-001,https://mapafrica.afdb.org/project/P-ML-AAF-001,,,,not_found,failed to fetch page
P-MA-AAC-002,https://mapafrica.afdb.org/project/P-MA-AAC-002,,,,not_found,failed to fetch page
P-BJ-AAE-001,https://mapafrica.afdb.org/project/P-BJ-AAE-001,,,,not_found,failed to fetch page
P-TZ-A00-003,https://mapafrica.afdb.org/project/P-TZ-A00-003,,,,not_found,failed to fetch page
P-SN-AB0-001,https://mapafrica.afdb.org/project/P-SN-AB0-001,,,,not_found,failed to fetch page
P-CG-AA0-001,https://mapafrica.afdb.org/project/P-CG-AA0-001,,,,not_found,failed to fetch page
P-CV-AAF-001,https://mapafrica.afdb.org/project/P-CV-AAF-001,,,,not_found,failed to fetch page
P-SD-AAB-001,https://mapafrica.afdb.org/project/P-SD-AAB-001,,,,not_found,failed to fetch page
P-BW-AAG-001,https://mapafrica.afdb.org/project/P-BW-AAG-001,,,,not_found,failed to fetch page
P-GH-AA0-003,https://mapafrica.afdb.org/project/P-GH-AA0-003,,,,not_found,failed to fetch page
P-MG-AAC-001,https://mapafrica.afdb.org/project/P-MG-AAC-001,,,,not_found,failed to fetch page
P-GW-AA0-002,https://mapafrica.afdb.org/project/P-GW-AA0-002,,,,not_found,failed to fetch page
P-MR-AAC-001,https://mapafrica.afdb.org/project/P-MR-AAC-001,,,,not_found,failed to fetch page
P-NE-AAC-001,https://mapafrica.afdb.org/project/P-NE-AAC-001,,,,not_found,failed to fetch page
P-ET-AAC-004,https://mapafrica.afdb.org/project/P-ET-AAC-004,,,,not_found,failed to fetch page
P-SO-AA0-006,https://mapafrica.afdb.org/project/P-SO-AA0-006,,,,not_found,failed to fetch page
P-TD-AA0-003,https://mapafrica.afdb.org/project/P-TD-AA0-003,,,,not_found,failed to fetch page
P-NE-AA0-006,https://mapafrica.afdb.org/project/P-NE-AA0-006,,,,not_found,failed to fetch page
P-RW-AB0-003,https://mapafrica.afdb.org/project/P-RW-AB0-003,,,,not_found,failed to fetch page
P-CM-AAF-001,https://mapafrica.afdb.org/project/P-CM-AAF-001,,,,not_found,failed to fetch page
P-NG-AA0-005,https://mapafrica.afdb.org/project/P-NG-AA0-005,,,,not_found,failed to fetch page
P-TD-AA0-012,https://mapafrica.afdb.org/project/P-TD-AA0-012,,,,not_found,failed to fetch page
P-Z1-AAG-001,https://mapafrica.afdb.org/project/P-Z1-AAG-001,,,,not_found,failed to fetch page
P-BI-A00-002,https://mapafrica.afdb.org/project/P-BI-A00-002,,,,not_found,failed to fetch page
P-ET-AAA-001,https://mapafrica.afdb.org/project/P-ET-AAA-001,,,,not_found,failed to fetch page
P-UG-A00-001,https://mapafrica.afdb.org/project/P-UG-A00-001,,,,not_found,failed to fetch page
P-DZ-AAZ-002,https://mapafrica.afdb.org/project/P-DZ-AAZ-002,,,,not_found,failed to fetch page
P-CV-AA0-001,https://mapafrica.afdb.org/project/P-CV-AA0-001,,,,not_found,failed to fetch page
P-ZM-AA0-003,https://mapafrica.afdb.org/project/P-ZM-AA0-003,,,,not_found,failed to fetch page
P-AO-AAF-001,https://mapafrica.afdb.org/project/P-AO-AAF-001,,,,not_found,failed to fetch page
P-EG-A00-001,https://mapafrica.afdb.org/project/P-EG-A00-001,,,,not_found,failed to fetch page
P-MZ-AA0-012,https://mapafrica.afdb.org/project/P-MZ-AA0-012,,,,not_found,failed to fetch page
P-ZW-AB0-001,https://mapafrica.afdb.org/project/P-ZW-AB0-001,,,,not_found,failed to fetch page
P-NG-AAD-001,https://mapafrica.afdb.org/project/P-NG-AAD-001,,,,not_found,failed to fetch page
P-KE-AA0-004,https://mapafrica.afdb.org/project/P-KE-AA0-004,,,,not_found,failed to fetch page
P-ML-AA0-003,https://mapafrica.afdb.org/project/P-ML-AA0-003,,,,not_found,failed to fetch page
P-CM-A00-001,https://mapafrica.afdb.org/project/P-CM-A00-001,,,,not_found,failed to fetch page
P-TD-AA0-002,https://mapafrica.afdb.org/project/P-TD-AA0-002,,,,not_found,failed to fetch page
P-GN-AA0-002,https://mapafrica.afdb.org/project/P-GN-AA0-002,,,,not_found,failed to fetch page
P-MR-AAE-001,https://mapafrica.afdb.org/project/P-MR-AAE-001,,,,not_found,failed to fetch page
P-BF-AAE-001,https://mapafrica.afdb.org/project/P-BF-AAE-001,,,,not_found,failed to fetch page
P-MA-AZ0-003,https://mapafrica.afdb.org/project/P-MA-AZ0-003,,,,not_found,failed to fetch page
P-SN-AA0-002,https://mapafrica.afdb.org/project/P-SN-AA0-002,,,,not_found,failed to fetch page
P-TD-A00-001,https://mapafrica.afdb.org/project/P-TD-A00-001,,,,not_found,failed to fetch page
P-TN-AB0-001,https://mapafrica.afdb.org/project/P-TN-AB0-001,,,,not_found,failed to fetch page
P-ST-AA0-003,https://mapafrica.afdb.org/project/P-ST-AA0-003,,,,not_found,failed to fetch page
P-TZ-AAE-002,https://mapafrica.afdb.org/project/P-TZ-AAE-002,,,,not_found,failed to fetch page
P-ET-AA0-007,https://mapafrica.afdb.org/project/P-ET-AA0-007,,,,not_found,failed to fetch page
P-EG-AAC-001,https://mapafrica.afdb.org/project/P-EG-AAC-001,,,,not_found,failed to fetch page
P-EG-AAB-002,https://mapafrica.afdb.org/project/P-EG-AAB-002,,,,not_found,failed to fetch page
P-ML-AA0-007,https://mapafrica.afdb.org/project/P-ML-AA0-007,,,,not_found,failed to fetch page
P-MA-AAB-001,https://mapafrica.afdb.org/project/P-MA-AAB-001,,,,not_found,failed to fetch page
P-SO-AAC-004,https://mapafrica.afdb.org/project/P-SO-AAC-004,,,,not_found,failed to fetch page
P-GA-AA0-004,https://mapafrica.afdb.org/project/P-GA-AA0-004,,,,not_found,failed to fetch page
P-TN-AAZ-002,https://mapafrica.afdb.org/project/P-TN-AAZ-002,,,,not_found,failed to fetch page
P-TN-AA0-006,https://mapafrica.afdb.org/project/P-TN-AA0-006,,,,not_found,failed to fetch page
P-ZW-AA0-007,https://mapafrica.afdb.org/project/P-ZW-AA0-007,,,,not_found,failed to fetch page
P-BJ-AB0-002,https://mapafrica.afdb.org/project/P-BJ-AB0-002,,,,not_found,failed to fetch page
P-UG-AAE-001,https://mapafrica.afdb.org/project/P-UG-AAE-001,,,,not_found,failed to fetch page
P-GN-AA0-004,https://mapafrica.afdb.org/project/P-GN-AA0-004,,,,not_found,failed to fetch page
P-BI-AA0-004,https://mapafrica.afdb.org/project/P-BI-AA0-004,,,,not_found,failed to fetch page
P-UG-AA0-010,https://mapafrica.afdb.org/project/P-UG-AA0-010,,,,not_found,failed to fetch page
P-ET-AAC-003,https://mapafrica.afdb.org/project/P-ET-AAC-003,,,,not_found,failed to fetch page
P-MA-AB0-001,https://mapafrica.afdb.org/project/P-MA-AB0-001,,,,not_found,failed to fetch page
P-SN-AAF-002,https://mapafrica.afdb.org/project/P-SN-AAF-002,,,,not_found,failed to fetch page
P-ZW-AA0-001,https://mapafrica.afdb.org/project/P-ZW-AA0-001,,,,not_found,failed to fetch page
P-GN-AAF-002,https://mapafrica.afdb.org/project/P-GN-AAF-002,,,,not_found,failed to fetch page
P-GH-AA0-002,https://mapafrica.afdb.org/project/P-GH-AA0-002,,,,not_found,failed to fetch page
P-MG-AAG-002,https://mapafrica.afdb.org/project/P-MG-AAG-002,,,,not_found,failed to fetch page
P-ET-AAE-003,https://mapafrica.afdb.org/project/P-ET-AAE-003,,,,not_found,failed to fetch page
P-ZM-AA0-004,https://mapafrica.afdb.org/project/P-ZM-AA0-004,,,,not_found,failed to fetch page
P-MG-AA0-006,https://mapafrica.afdb.org/project/P-MG-AA0-006,,,,not_found,failed to fetch page
P-GH-AA0-005,https://mapafrica.afdb.org/project/P-GH-AA0-005,,,,not_found,failed to fetch page
P-SZ-AA0-002,https://mapafrica.afdb.org/project/P-SZ-AA0-002,,,,not_found,failed to fetch page
P-ET-AAC-002,https://mapafrica.afdb.org/project/P-ET-AAC-002,,,,not_found,failed to fetch page
P-MZ-AA0-023,https://mapafrica.afdb.org/project/P-MZ-AA0-023,,,,not_found,failed to fetch page
P-CI-AAF-001,https://mapafrica.afdb.org/project/P-CI-AAF-001,,,,not_found,failed to fetch page
P-NE-AA0-005,https://mapafrica.afdb.org/project/P-NE-AA0-005,,,,not_found,failed to fetch page
P-LR-AA0-002,https://mapafrica.afdb.org/project/P-LR-AA0-002,,,,not_found,failed to fetch page
P-CI-AAE-001,https://mapafrica.afdb.org/project/P-CI-AAE-001,,,,not_found,failed to fetch page
P-SC-AA0-001,https://mapafrica.afdb.org/project/P-SC-AA0-001,,,,not_found,failed to fetch page
P-BF-AA0-005,https://mapafrica.afdb.org/project/P-BF-AA0-005,,,,not_found,failed to fetch page
P-MZ-AA0-009,https://mapafrica.afdb.org/project/P-MZ-AA0-009,,,,not_found,failed to fetch page
P-GH-AA0-013,https://mapafrica.afdb.org/project/P-GH-AA0-013,,,,not_found,failed to fetch page
P-SN-AAD-001,https://mapafrica.afdb.org/project/P-SN-AAD-001,,,,not_found,failed to fetch page
P-GH-AA0-004,https://mapafrica.afdb.org/project/P-GH-AA0-004,,,,not_found,failed to fetch page
P-MW-AB0-003,https://mapafrica.afdb.org/project/P-MW-AB0-003,,,,not_found,failed to fetch page
P-MG-AA0-005,https://mapafrica.afdb.org/project/P-MG-AA0-005,,,,not_found,failed to fetch page
P-TN-AAG-001,https://mapafrica.afdb.org/project/P-TN-AAG-001,,,,not_found,failed to fetch page
P-ZR-AAG-002,https://mapafrica.afdb.org/project/P-ZR-AAG-002,,,,not_found,failed to fetch page
P-BF-AB0-003,https://mapafrica.afdb.org/project/P-BF-AB0-003,,,,not_found,failed to fetch page
P-GN-AA0-005,https://mapafrica.afdb.org/project/P-GN-AA0-005,,,,not_found,failed to fetch page
P-CF-AB0-001,https://mapafrica.afdb.org/project/P-CF-AB0-001,,,,not_found,failed to fetch page
P-GM-AA0-008,https://mapafrica.afdb.org/project/P-GM-AA0-008,,,,not_found,failed to fetch page
P-MA-AZ0-002,https://mapafrica.afdb.org/project/P-MA-AZ0-002,,,,not_found,failed to fetch page
P-GA-AAE-002,https://mapafrica.afdb.org/project/P-GA-AAE-002,,,,not_found,failed to fetch page
P-RW-AB0-002,https://mapafrica.afdb.org/project/P-RW-AB0-002,,,,not_found,failed to fetch page
P-BW-AA0-003,https://mapafrica.afdb.org/project/P-BW-AA0-003,,,,not_found,failed to fetch page
P-CG-AA0-008,https://mapafrica.afdb.org/project/P-CG-AA0-008,,,,not_found,failed to fetch page
P-GW-AAG-001,https://mapafrica.afdb.org/project/P-GW-AAG-001,,,,not_found,failed to fetch page
P-TZ-A00-004,https://mapafrica.afdb.org/project/P-TZ-A00-004,,,,not_found,failed to fetch page
P-GQ-AAE-003,https://mapafrica.afdb.org/project/P-GQ-AAE-003,,,,not_found,failed to fetch page
P-MG-AAG-001,https://mapafrica.afdb.org/project/P-MG-AAG-001,,,,not_found,failed to fetch page
P-GM-AAF-001,https://mapafrica.afdb.org/project/P-GM-AAF-001,,,,not_found,failed to fetch page
P-TN-AAC-002,https://mapafrica.afdb.org/project/P-TN-AAC-002,,,,not_found,failed to fetch page
P-KM-AA0-002,https://mapafrica.afdb.org/project/P-KM-AA0-002,,,,not_found,failed to fetch page
P-ET-AA0-005,https://mapafrica.afdb.org/project/P-ET-AA0-005,,,,not_found,failed to fetch page
P-MG-AA0-004,https://mapafrica.afdb.org/project/P-MG-AA0-004,,,,not_found,failed to fetch page
P-UG-AAG-001,https://mapafrica.afdb.org/project/P-UG-AAG-001,,,,not_found,failed to fetch page
P-ML-AAZ-002,https://mapafrica.afdb.org/project/P-ML-AAZ-002,,,,not_found,failed to fetch page
P-ZM-AA0-010,https://mapafrica.afdb.org/project/P-ZM-AA0-010,,,,not_found,failed to fetch page
P-BJ-AAD-001,https://mapafrica.afdb.org/project/P-BJ-AAD-001,,,,not_found,failed to fetch page
P-CM-A00-003,https://mapafrica.afdb.org/project/P-CM-A00-003,,,,not_found,failed to fetch page
P-CF-AAG-001,https://mapafrica.afdb.org/project/P-CF-AAG-001,,,,not_found,failed to fetch page
P-LR-AA0-001,https://mapafrica.afdb.org/project/P-LR-AA0-001,,,,not_found,failed to fetch page
P-MZ-AA0-007,https://mapafrica.afdb.org/project/P-MZ-AA0-007,,,,not_found,failed to fetch page
P-ZW-AA0-006,https://mapafrica.afdb.org/project/P-ZW-AA0-006,,,,not_found,failed to fetch page
P-Z1-A00-003,https://mapafrica.afdb.org/project/P-Z1-A00-003,,,,not_found,failed to fetch page
P-TZ-AA0-002,https://mapafrica.afdb.org/project/P-TZ-AA0-002,,,,not_found,failed to fetch page
P-TZ-AAC-006,https://mapafrica.afdb.org/project/P-TZ-AAC-006,,,,not_found,failed to fetch page
P-MZ-AA0-017,https://mapafrica.afdb.org/project/P-MZ-AA0-017,,,,not_found,failed to fetch page
P-MA-AZ0-001,https://mapafrica.afdb.org/project/P-MA-AZ0-001,,,,not_found,failed to fetch page
P-BI-AAG-002,https://mapafrica.afdb.org/project/P-BI-AAG-002,,,,not_found,failed to fetch page
P-ET-AAD-001,https://mapafrica.afdb.org/project/P-ET-AAD-001,,,,not_found,failed to fetch page
P-GN-AAG-002,https://mapafrica.afdb.org/project/P-GN-AAG-002,,,,not_found,failed to fetch page
P-NE-AA0-004,https://mapafrica.afdb.org/project/P-NE-AA0-004,,,,not_found,failed to fetch page
P-GM-AA0-002,https://mapafrica.afdb.org/project/P-GM-AA0-002,,,,not_found,failed to fetch page
P-EG-AAB-001,https://mapafrica.afdb.org/project/P-EG-AAB-001,,,,not_found,failed to fetch page
P-MU-AA0-003,https://mapafrica.afdb.org/project/P-MU-AA0-003,,,,not_found,failed to fetch page
P-Z1-AA0-025,https://mapafrica.afdb.org/project/P-Z1-AA0-025,,,,not_found,failed to fetch page
P-BI-AAG-003,https://mapafrica.afdb.org/project/P-BI-AAG-003,,,,not_found,failed to fetch page
P-TZ-A00-002,https://mapafrica.afdb.org/project/P-TZ-A00-002,,,,not_found,failed to fetch page
P-RW-AA0-005,https://mapafrica.afdb.org/project/P-RW-AA0-005,,,,not_found,failed to fetch page
P-MG-AA0-003,https://mapafrica.afdb.org/project/P-MG-AA0-003,,,,not_found,failed to fetch page
P-LS-AB0-001,https://mapafrica.afdb.org/project/P-LS-AB0-001,,,,not_found,failed to fetch page
P-BW-AA0-002,https://mapafrica.afdb.org/project/P-BW-AA0-002,,,,not_found,failed to fetch page
P-RW-AB0-001,https://mapafrica.afdb.org/project/P-RW-AB0-001,,,,not_found,failed to fetch page
P-GA-AA0-003,https://mapafrica.afdb.org/project/P-GA-AA0-003,,,,not_found,failed to fetch page
P-SD-AAB-002,https://mapafrica.afdb.org/project/P-SD-AAB-002,,,,not_found,failed to fetch page
P-SO-AAC-003,https://mapafrica.afdb.org/project/P-SO-AAC-003,,,,not_found,failed to fetch page
P-SL-AA0-003,https://mapafrica.afdb.org/project/P-SL-AA0-003,,,,not_found,failed to fetch page
P-UG-AA0-016,https://mapafrica.afdb.org/project/P-UG-AA0-016,,,,not_found,failed to fetch page
P-TZ-AA0-007,https://mapafrica.afdb.org/project/P-TZ-AA0-007,,,,not_found,failed to fetch page
P-MZ-AA0-018,https://mapafrica.afdb.org/project/P-MZ-AA0-018,,,,not_found,failed to fetch page
P-BF-AB0-005,https://mapafrica.afdb.org/project/P-BF-AB0-005,,,,not_found,failed to fetch page
P-UG-AA0-018,https://mapafrica.afdb.org/project/P-UG-AA0-018,,,,not_found,failed to fetch page
P-CM-AAE-001,https://mapafrica.afdb.org/project/P-CM-AAE-001,,,,not_found,failed to fetch page
P-MZ-AA0-006,https://mapafrica.afdb.org/project/P-MZ-AA0-006,,,,not_found,failed to fetch page
P-SD-AAC-002,https://mapafrica.afdb.org/project/P-SD-AAC-002,,,,not_found,failed to fetch page
P-TZ-A00-001,https://mapafrica.afdb.org/project/P-TZ-A00-001,,,,not_found,failed to fetch page
P-CM-AB0-001,https://mapafrica.afdb.org/project/P-CM-AB0-001,,,,not_found,failed to fetch page
P-GN-AB0-002,https://mapafrica.afdb.org/project/P-GN-AB0-002,,,,not_found,failed to fetch page
P-MZ-AA0-005,https://mapafrica.afdb.org/project/P-MZ-AA0-005,,,,not_found,failed to fetch page
P-CG-AA0-002,https://mapafrica.afdb.org/project/P-CG-AA0-002,,,,not_found,failed to fetch page
P-ET-AA0-003,https://mapafrica.afdb.org/project/P-ET-AA0-003,,,,not_found,failed to fetch page
P-UG-AA0-011,https://mapafrica.afdb.org/project/P-UG-AA0-011,,,,not_found,failed to fetch page
P-UG-AA0-002,https://mapafrica.afdb.org/project/P-UG-AA0-002,,,,not_found,failed to fetch page
P-GH-AA0-012,https://mapafrica.afdb.org/project/P-GH-AA0-012,,,,not_found,failed to fetch page
P-ML-AB0-002,https://mapafrica.afdb.org/project/P-ML-AB0-002,,,,not_found,failed to fetch page
P-ZM-AAG-001,https://mapafrica.afdb.org/project/P-ZM-AAG-001,,,,not_found,failed to fetch page
P-SD-AAC-001,https://mapafrica.afdb.org/project/P-SD-AAC-001,,,,not_found,failed to fetch page
P-SN-AA0-005,https://mapafrica.afdb.org/project/P-SN-AA0-005,,,,not_found,failed to fetch page
P-KM-AAF-002,https://mapafrica.afdb.org/project/P-KM-AAF-002,,,,not_found,failed to fetch page
P-BI-A00-001,https://mapafrica.afdb.org/project/P-BI-A00-001,,,,not_found,failed to fetch page
P-MZ-AA0-004,https://mapafrica.afdb.org/project/P-MZ-AA0-004,,,,not_found,failed to fetch page
P-GN-AA0-003,https://mapafrica.afdb.org/project/P-GN-AA0-003,,,,not_found,failed to fetch page
P-LR-AA0-004,https://mapafrica.afdb.org/project/P-LR-AA0-004,,,,not_found,failed to fetch page
P-CG-AA0-003,https://mapafrica.afdb.org/project/P-CG-AA0-003,,,,not_found,failed to fetch page
P-SO-AA0-004,https://mapafrica.afdb.org/project/P-SO-AA0-004,,,,not_found,failed to fetch page
P-SL-AB0-001,https://mapafrica.afdb.org/project/P-SL-AB0-001,,,,not_found,failed to fetch page
P-GA-AAB-001,https://mapafrica.afdb.org/project/P-GA-AAB-001,,,,not_found,failed to fetch page
P-ZR-AA0-005,https://mapafrica.afdb.org/project/P-ZR-AA0-005,,,,not_found,failed to fetch page
P-GW-AA0-001,https://mapafrica.afdb.org/project/P-GW-AA0-001,,,,not_found,failed to fetch page
